Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time,id,RUL,Voltage_measured_mean,Voltage_measured_std,Current_measured_mean,Current_measured_std,Temperature_measured_mean,Temperature_measured_std,Current_charge_mean,Current_charge_std,Voltage_charge_mean,Voltage_charge_std
4.206630587,0.14032867,25.12455036,0.137,4.288,6481.891,5123,4034.109,4.016820815,0.180928783,1.20694092,0.525435187,27.17708613,1.03081192,1.197807956,0.521993633,4.598879287,0.276226842
4.204638356,0.476191501,27.12355649,0.471,4.445,4434.156,5125,6050.391,3.974628854,0.170760645,1.415248822,0.311790383,27.61938832,0.874777829,1.404377517,0.310276261,4.65927349,0.273486559
4.206326642,0.060933161,24.71829011,0.057,4.25,8036.156,5127,2361.734,4.038291527,0.175401009,1.085672424,0.606604366,26.99531437,1.219178686,1.077063804,0.602509432,4.569406135,0.280323967
4.206423094,0.093699619,24.8107607,0.091,4.267,7171.359,5129,3323.844,4.026865803,0.176829468,1.147633285,0.569035912,27.05166381,1.137105269,1.138699219,0.565196309,4.588714844,0.277999443
4.206283906,0.288130403,25.85737773,0.284,4.359,5199.063,5131,5593.609,3.992550368,0.174299348,1.328910654,0.41427353,27.29433439,0.89815135,1.318902778,0.411878489,4.641496914,0.271335287
4.2059374,0.148963254,25.25744199,0.148,4.294,6206.344,5133,4583.641,4.01077173,0.178132843,1.22836381,0.509384308,27.23329317,1.00227635,1.21888764,0.50601162,4.609139045,0.27416192
4.20499859,0.03571876,24.65754454,0.035,4.24,8570.015,5135,1557.547,4.039966971,0.179625435,1.051131975,0.624983762,26.92391709,1.269923724,1.043030842,0.620801688,4.556237248,0.282283656
4.209364208,0.646183717,27.51428623,0.641,4.537,4136.391,5137,6011.562,3.966129006,0.164179562,1.442040614,0.277804719,27.58553292,0.89321264,1.431052174,0.276663283,4.667467826,0.274211493
4.186116456,0.001271627,24.99955552,0,0.003,9851.5,5139,310.594,4.052791772,0.175578425,0.977827803,0.657795857,26.73419183,1.407127261,0.969966851,0.653131086,4.49678674,0.509718647
4.206624916,0.1494777,25.02840543,0.148,4.294,6236.328,5141,3883.047,4.011574299,0.177494068,1.222367374,0.5140104,27.18280122,1.063143068,1.212855742,0.510819371,4.606620448,0.27399095
4.118569195,1.508584894,27.79089787,1.498,4.856,2705.516,5143,7307.719,3.904044548,0.136284255,1.496632384,0.240682503,27.24489251,0.897031552,1.485006579,0.239997156,4.629559211,0.29331966
4.206373598,0.115275525,25.05360428,0.114,4.278,6328.938,5144,3257.937,4.044964102,0.144956369,1.167650597,0.553224806,27.57796455,1.221238257,1.158457698,0.549506851,4.615446602,0.27179219
4.206286024,0.032988043,24.62214591,0.034,4.24,9085.859,5146,866.5,4.047685825,0.175115631,1.014220878,0.642501719,26.97104038,1.389311821,1.006142693,0.63812634,4.545821634,0.282289352
4.210207486,0.704180514,27.69330384,0.699,4.558,4019.015,5148,6739.016,3.96150064,0.164298109,1.451155559,0.267249607,27.73310829,0.950150982,1.439832155,0.26621786,4.663471731,0.275850938
4.206660248,0.033630949,24.33617328,0.032,4.24,9159.469,5150,762.281,4.047397956,0.177214492,1.010300661,0.644020527,26.78317661,1.444964005,1.002206186,0.63958456,4.5409748,0.281416864
4.205746697,0.185278191,25.13805168,0.183,4.31,5764.25,5152,4236,4.007967479,0.171571301,1.260019851,0.481917478,27.23514187,1.033371664,1.250172263,0.478835676,4.619547445,0.270378946
4.206053549,0.285501538,25.62184821,0.285,4.359,5114.25,5154,4821.781,3.994420464,0.1700232,1.327673079,0.416057113,27.32289627,0.967394739,1.317514019,0.413406439,4.638626168,0.269103081
4.162511048,1.510553121,28.10907629,1.498,4.899,2931.297,5156,7058.235,3.920405038,0.136783488,1.497092644,0.237816349,27.36449514,0.957686321,1.485687631,0.237212393,4.644568134,0.289197982
4.212972695,1.157421671,28.89281438,1.148,4.78,3477.078,5158,6681.704,3.943728597,0.154297996,1.490877014,0.229773119,27.58066641,1.020250447,1.479570611,0.229262449,4.664156489,0.286101037
4.206369744,0.182631617,25.41279853,0.182,4.31,5778.781,5160,4510.531,4.03584023,0.141588435,1.252658335,0.489036465,25.92701094,1.466209837,1.242508721,0.486033954,4.646097384,0.266033068
4.210077536,0.773034242,28.22171412,0.765,4.596,4000.375,5164,6282.703,3.96337496,0.157370911,1.462368021,0.250926228,26.12222027,1.481557295,1.451375887,0.250322429,4.685141844,0.276535097
4.205114824,0.433228249,26.9446892,0.432,4.429,4612.797,5168,5668.593,3.979117627,0.165721575,1.400721991,0.332332087,26.46290784,1.31351359,1.389675453,0.330668353,4.664257002,0.270721234
4.181542856,1.513524483,28.34428249,1.5,4.921,3148.203,5172,6933.594,3.933817508,0.134303834,1.497983897,0.233610949,25.65635567,0.997320247,1.486286869,0.233086052,4.660208081,0.285610524
4.205436427,0.183406356,25.12813668,0.183,4.31,5734.266,5176,5063.062,4.012115799,0.163660011,1.271603369,0.47394629,25.84479989,1.258166052,1.261529326,0.471146937,4.632656891,0.269833183
4.205806378,0.034241313,24.22459835,0.034,4.24,8610.343,5180,1488.875,4.049163187,0.166369135,1.046301306,0.629347817,25.52515495,1.2372688,1.0377414,0.625066033,4.561149466,0.281365172
4.205993213,0.460592087,26.23955203,0.456,4.44,4518,5184,5560.719,3.985026638,0.159145518,1.402615476,0.331003667,25.73965344,1.32213415,1.391613333,0.329350087,4.664066667,0.268174959
4.205955456,0.18515129,24.83904912,0.183,4.31,5786.266,5188,4831.109,4.016629959,0.160995012,1.260702076,0.483106266,25.64799872,1.250148953,1.250741606,0.480228039,4.629837956,0.269413726
4.20621812,0.150950537,24.56138119,0.148,4.294,6130.047,5192,4434.11,4.021352174,0.163616921,1.228838622,0.510048888,25.53564061,1.241127405,1.219056657,0.506937214,4.618950425,0.271398786
4.160053555,1.51185384,27.51941967,1.5,4.899,2939.641,5196,7204.343,3.93275856,0.125300358,1.497364665,0.240046555,25.07643395,0.920138646,1.485970588,0.239458668,4.657315126,0.285757986
4.205945385,0.140002728,24.58445322,0.137,4.288,6197.453,5200,4593,4.026163204,0.159919848,1.217732719,0.518643857,25.57398588,1.249000125,1.208152113,0.515420999,4.619991549,0.271602417
4.182113625,-0.001046521,25.04071577,0,0.003,9767.485,5204,675.406,4.066121972,0.157883619,0.972820983,0.658552713,25.63843374,1.251509653,0.965148842,0.654091057,4.521094818,0.439716603
4.202241537,-0.003189887,23.86631762,0,0.003,1175.531,5205,498.953,4.214914984,0.209393337,0.010904311,0.266773378,23.92875616,0.045056542,0.011728395,0.265884839,0.207681481,0.935522904
4.205977736,0.046177762,24.31027754,0.045,4.245,8309.859,5208,1803.797,4.115311933,0.132481302,0.836582382,0.641359283,25.74385922,1.307803278,0.830049868,0.636908445,4.533522127,0.251002167
4.202580663,-0.000298737,24.109014,0,0.003,9858.078,5212,279.812,4.130771038,0.123130364,0.709979615,0.657362009,25.57752298,1.381054012,0.704030873,0.652802875,4.373929554,0.773231189
4.205514541,0.17259296,24.54399955,0.171,4.305,5888.797,5216,4762.86,4.086769714,0.134859021,1.103628588,0.535103373,26.02747996,1.236878119,1.094723084,0.531555511,4.633326186,0.22458355
4.205719272,0.138919642,24.11307572,0.136,4.288,6234.235,5220,3798.25,4.095521573,0.131584723,1.049204871,0.563022279,25.62157771,1.256070198,1.040726722,0.559212839,4.617964487,0.232348571
4.205526571,0.075630934,24.07998434,0.068,4.256,7425.14,5224,3149.157,4.112717018,0.126885336,0.904532427,0.619828133,25.55608803,1.304759632,0.897166728,0.615615907,4.566421789,0.248134777
4.205727303,0.056508281,24.01436203,0.057,4.25,7773.641,5228,2688.094,4.117143487,0.12506104,0.866804191,0.630028898,25.68629558,1.353207396,0.85957878,0.625714028,4.553354952,0.251539701
4.204405923,0.3103594,25.12946438,0.305,4.369,4901.718,5232,5091.344,4.072849575,0.130662756,1.24241442,0.435553435,26.092818,1.244194292,1.232566793,0.4327478,4.689502434,0.204163013
4.206691312,0.07930096,23.63800595,0.077,4.261,7342.062,5236,3260.219,4.115502265,0.123539217,0.902880651,0.617712068,25.36074406,1.342244418,0.895278585,0.613529896,4.568550093,0.248475411
4.207342706,0.029894854,23.41032814,0.031,4.24,9556.422,5240,1111.547,4.136848762,0.113763009,0.70958453,0.650214068,24.83342335,1.378348075,0.703551684,0.645695708,4.496018293,0.256949563
4.20579094,0.186561537,24.6659523,0.18,4.31,5781.109,5244,4723.672,4.0943966,0.127490137,1.09211632,0.536712779,26.03951367,1.258690935,1.083575885,0.533073326,4.64015689,0.227341571
4.205383492,0.094034092,24.61898472,0.091,4.267,6792.016,5248,3454.765,4.110053738,0.124440538,0.957364839,0.598279321,26.26246052,1.298401778,0.949715718,0.594168325,4.589723336,0.243122904
4.206124614,0.036964735,24.12614948,0.034,4.24,8939.391,5252,1226.828,4.132701917,0.115643805,0.749564988,0.646559756,25.76663826,1.412069404,0.743268028,0.642105522,4.509181987,0.254813208
4.207070604,0.028196595,23.85885269,0.031,4.24,9432.406,5255,1372.516,4.137099646,0.11231013,0.717478567,0.64888444,25.25702118,1.486654549,0.711514403,0.64446908,4.495102881,0.253281555
4.206537134,0.034194516,23.50956645,0.032,4.24,9119.703,5258,1639.282,4.134642146,0.114455242,0.735985124,0.64651,25.13563619,1.442974555,0.729818099,0.642121968,4.503671424,0.254002823
4.20622945,0.03193917,23.34720096,0.034,4.24,9070.281,5262,1247.234,4.135780801,0.113003896,0.735086934,0.645394405,24.94870862,1.434300188,0.728956947,0.640939201,4.505504122,0.255153809
4.206283247,0.180572213,24.03067623,0.18,4.31,5794.937,5266,5010.797,4.100907399,0.123323139,1.071139624,0.543408668,25.62762508,1.294578009,1.062684676,0.539877154,4.632190964,0.228076676
4.205775236,0.126125943,24.62480544,0.126,4.283,6194.813,5269,3751.578,4.109270859,0.117797819,1.015782421,0.571947125,25.98274187,1.428654162,1.007702277,0.568049807,4.609517075,0.233755217
4.202239098,-0.003260213,25.88326201,0,0.003,9913.157,5272,150.39,4.130751334,0.124734158,0.695555294,0.658327889,27.41842899,1.422743947,0.689709983,0.65350383,4.234670664,1.095020951
4.205329142,0.295877391,26.67025104,0.29,4.364,5030.969,5276,5345.203,4.071653568,0.134828567,1.219761449,0.452845635,27.7781271,1.28927208,1.21006547,0.449747473,4.682836325,0.20884646
4.205775211,0.0590953,24.69739941,0.057,4.25,7640.953,5280,2115.906,4.118263038,0.123744513,0.865899258,0.626959792,26.43589309,1.404324167,0.858583423,0.622646247,4.555441335,0.251625338
4.205040836,0.183131034,25.02258162,0.182,4.31,5680.656,5284,4930.25,4.093030631,0.12833332,1.099851446,0.530466789,26.57471829,1.301931667,1.090881155,0.526936899,4.641910985,0.225319561
4.205414876,0.03644642,24.12276808,0.035,4.24,8401.375,5288,1576.703,4.129587902,0.116705303,0.786063039,0.6399153,25.74723088,1.415836053,0.779520039,0.635513591,4.526005585,0.254978998
4.2060767,0.121911504,24.76473327,0.123,4.283,6388.297,5292,3858.687,4.107816225,0.123733153,0.992794772,0.580712038,26.4014536,1.320757299,0.985007653,0.576738695,4.606442177,0.239578387
4.205584828,0.036078115,24.23956626,0.034,4.24,8664.641,5296,1772.406,4.132994633,0.114464068,0.759736238,0.642079994,25.89781442,1.465808645,0.75341321,0.637542218,4.516289407,0.255619332
4.201682866,-0.000429034,24.05880102,0,0.003,9954.86,5300,850.968,4.143346485,0.108009171,0.662188801,0.647194846,25.58645926,1.46812093,0.656706949,0.642659299,4.273024002,1.005525448
4.206748657,0.133735151,24.4528013,0.133,4.288,6270.781,5304,4534.594,4.110968319,0.120267541,0.992925411,0.576766976,26.21676482,1.33509168,0.985092288,0.572945469,4.610093154,0.239787199
4.204942537,0.182693154,24.66905405,0.18,4.31,5613.656,5308,5072.312,4.102133051,0.121390713,1.0788577,0.535419091,26.32516178,1.307612045,1.07056271,0.531828016,4.644476694,0.229474763
4.205319841,0.035268446,24.57103214,0.035,4.24,8539.281,5312,2049.359,4.136094097,0.110847075,0.756159239,0.638408703,26.13228789,1.425370413,0.75025154,0.633974018,4.519820097,0.257347246
4.205948223,0.079241497,24.61876015,0.079,4.261,7096.031,5316,3640.063,4.123741048,0.115600291,0.887135057,0.611202813,26.37739431,1.385079743,0.880060255,0.607042182,4.571041715,0.249899055
4.206049911,0.160140305,24.8112048,0.156,4.299,5969.359,5320,3821.5,4.110366411,0.118959517,1.019129517,0.562120844,26.57192787,1.319409598,1.011146364,0.558378664,4.620808182,0.235763679
4.206254023,0.146432019,24.64724284,0.145,4.294,6090.625,5324,4183.734,4.113916509,0.117234693,0.99714967,0.570236578,26.42968656,1.320202255,0.989339732,0.566437442,4.615010268,0.239113022
4.206236955,0.03249882,24.11866754,0.032,4.24,9049.391,5328,1661.672,4.14394844,0.104786483,0.703768604,0.63774918,25.67400322,1.452441362,0.698116779,0.633293069,4.501182852,0.257723581
4.206379066,0.031764632,24.59323676,0.032,4.24,9165.109,5332,1640.906,4.144213725,0.104974449,0.695849226,0.638291249,26.12100645,1.436503867,0.690184882,0.633845815,4.497227687,0.257156856
4.206181288,0.14859676,24.97580699,0.145,4.294,6055.016,5335,4426.031,4.115226738,0.116728821,0.992471176,0.570140689,26.80424269,1.314126635,0.98471788,0.566380837,4.612154088,0.238531758
4.206485423,0.031578514,24.24531765,0.031,4.24,9361.344,5338,792.016,4.147311004,0.102432358,0.675385749,0.636414215,25.94077783,1.516826801,0.67000744,0.632074002,4.491291964,0.257998836
4.202361356,0.000723574,24.08984353,0,0.003,9937.578,5342,724.89,4.151226951,0.099719403,0.635909867,0.635590594,25.70952998,1.530903601,0.630694187,0.631181172,4.351948891,0.799587007
4.205049367,0.239703174,25.19435073,0.237,4.337,5102.954,5346,5391.671,4.105375091,0.116438463,1.112582741,0.508184919,26.76012498,1.254905457,1.104021108,0.504811082,4.660964116,0.223918277
4.201589125,-0.002267534,24.09484734,0,0.003,10393.875,5350,73.875,4.155033784,0.0965098,0.601794932,0.632406764,25.62405499,1.51930648,0.597057181,0.627891048,4.186044027,1.137609033
4.2060925,0.03135749,24.20203952,0.034,4.24,9009.766,5354,894.64,4.148152864,0.100950709,0.688546012,0.631826528,25.90427941,1.51024734,0.683064027,0.627477568,4.498210022,0.25778903
4.202520957,-0.000897228,24.11068211,0,0.003,10102.718,5358,702.938,4.154780591,0.096543523,0.615629829,0.630702732,25.71183655,1.538396896,0.610708794,0.626301344,4.327377212,0.85037881
4.2054769,0.181296075,24.91893662,0.18,4.31,5600.031,5362,5177.297,4.117346223,0.113192063,1.023688421,0.549529062,26.72323533,1.298144383,1.015759457,0.545765656,4.630658584,0.235963995
4.200822746,-0.001202909,24.0520009,0,0.003,10704.813,5366,41.047,4.158873247,0.092759514,0.57436821,0.626221381,25.57823809,1.543826974,0.569652151,0.621709326,4.060700652,1.325111314
4.205165831,0.047011421,24.21382227,0.046,4.245,8137.016,5370,2669.765,4.145422053,0.101620372,0.741756539,0.623565293,26.04853017,1.505542032,0.736002729,0.619274003,4.522794268,0.258162091
4.20706132,0.032161887,24.02961187,0.031,4.24,9703.547,5374,1103.047,4.155351285,0.09538646,0.630691027,0.626207107,25.70948925,1.554684083,0.625420704,0.621876616,4.477466263,0.257032647
4.205284309,0.184025305,24.82077383,0.18,4.31,5500.625,5378,4928.922,4.120968405,0.110591476,1.016857911,0.547943866,26.65528375,1.299143072,1.008815529,0.544277446,4.630283383,0.236744668
4.206093253,0.056531957,23.92626215,0.055,4.25,8007.969,5382,2799.125,4.147060458,0.099880894,0.742111943,0.619512288,25.87400667,1.54223117,0.736031575,0.615346562,4.523049618,0.257135849
4.204752865,0.184870575,25.34155719,0.182,4.31,5393.937,5385,5325.079,4.123374623,0.107244954,1.025816184,0.542113962,26.70029781,1.489234525,1.017763994,0.538335611,4.637375693,0.236824609
4.203354402,-0.002230768,23.99998171,0,0.003,9869.359,5388,937.078,4.157072144,0.094164488,0.617599066,0.623840609,25.75309872,1.593750823,0.612292967,0.619467347,4.447195689,0.413565146
4.206467298,0.160837592,24.24708647,0.157,4.299,5834.172,5392,4971.093,4.128640622,0.107513247,0.961180183,0.566420954,26.20913481,1.344456409,0.953487816,0.562552978,4.607614808,0.240950018
4.205553987,0.034873112,23.61302393,0.034,4.24,9000.437,5396,1207.625,4.155761823,0.093613067,0.659011981,0.620051509,25.31015768,1.537088382,0.65372236,0.615708983,4.490112733,0.256255881
4.205990006,0.047282135,24.04735219,0.045,4.245,8458.531,5400,2348.688,4.152912077,0.09552448,0.694368183,0.618515431,25.74320888,1.507351481,0.688956479,0.614181523,4.50447148,0.256178705
4.20628642,0.134041001,25.01753689,0.134,4.288,6125.719,5404,4680.187,4.133231151,0.105810759,0.915703017,0.57963263,26.88659688,1.36368002,0.90875,0.575573215,4.591572133,0.245400844
4.206075679,0.092137356,24.63444786,0.089,4.267,6923.516,5408,3732.421,4.141774372,0.102045624,0.8244542,0.601828835,26.60394266,1.451312111,0.818000798,0.59771017,4.555997605,0.251731275
4.204485229,0.207189742,25.23177969,0.205,4.321,5112.125,5412,5005.047,4.121824151,0.109075446,1.044698804,0.528370857,27.01240412,1.263541287,1.036605739,0.524805806,4.642082359,0.232148035
4.205638542,0.032688789,23.87336939,0.035,4.24,8886.813,5416,1919.047,4.157389951,0.092241054,0.654617449,0.615923589,25.67538565,1.577075231,0.649232924,0.611709664,4.488706327,0.255112299
4.205495003,0.049641378,23.91442671,0.046,4.245,8264.578,5420,2541.75,4.154916103,0.093406318,0.694704087,0.613476026,25.70379453,1.533815993,0.6890216,0.609192526,4.50558893,0.255339925
4.206480044,0.034721107,24.31759311,0.032,4.24,9665.5,5424,1079.328,4.161680659,0.089012873,0.602990426,0.613336797,25.95736573,1.553672374,0.597917514,0.608989113,4.46844438,0.253819377
4.206323948,0.169450409,25.16604907,0.168,4.305,5638.797,5428,5166,4.132445465,0.104893417,0.954193244,0.561770739,27.092531,1.334078138,0.946688835,0.557938148,4.608078155,0.241499992
4.20588933,0.058154781,24.83008099,0.057,4.25,7945.25,5435,2857.328,4.151884176,0.094376631,0.728489317,0.616269459,26.29318426,1.499918519,0.72279034,0.611959883,4.519445572,0.257174025
4.205218985,0.036422471,24.97421844,0.035,4.24,8630.766,5438,1913.687,4.152045699,0.097236188,0.685437018,0.62133448,26.76159372,1.542351429,0.679787791,0.61699089,4.499094961,0.255785795
4.20454372,-0.003105287,24.64125531,-0.002,0.003,9856.062,5442,845.063,4.16001868,0.091293331,0.600496244,0.617599879,26.35568858,1.60528633,0.5954882,0.613270879,4.46402758,0.275758229
4.205731608,0.124571267,24.94781494,0.125,4.283,6172.235,5446,4633.578,4.136454661,0.104031811,0.895496489,0.582782731,26.97393067,1.41690243,0.888384513,0.578900242,4.584205607,0.246768232
4.20563312,0.091487122,24.63260145,0.091,4.267,6779.219,5450,3914.219,4.143250176,0.10069056,0.825400188,0.59830127,26.65174723,1.483490328,0.818748777,0.594370659,4.557487765,0.251644829
4.201126572,0.000636536,24.27836045,-0.002,0.003,10486.859,5454,221.547,4.165416094,0.085720296,0.551698062,0.609178736,25.845567,1.595321988,0.547225668,0.604775454,4.194019519,1.088544958
4.205140011,0.035661265,24.41320036,0.035,4.24,8733.797,5458,2071.5,4.158073084,0.091454848,0.654325835,0.613871856,26.22296946,1.58500233,0.649023055,0.609567546,4.488840538,0.254695972
4.206313057,0.089518917,24.6543071,0.089,4.267,6878.328,5462,3485.282,4.146536172,0.098295255,0.803490219,0.599162118,26.65851604,1.488811687,0.797115539,0.594989031,4.549063205,0.251831413
4.205576032,0.033532067,24.37123443,0.034,4.24,9160.579,5466,1644.515,4.161175859,0.088919639,0.622029922,0.611500614,26.13822249,1.601970491,0.616857711,0.60720824,4.476480722,0.254058377
4.206323409,0.089466867,24.66746069,0.089,4.267,6881.375,5470,3924.125,4.148251084,0.096980214,0.795238376,0.598441287,26.67005846,1.500230722,0.788807088,0.594419269,4.546964559,0.252394651
4.205766728,0.129629734,24.88611475,0.125,4.283,6090.922,5474,4715.922,4.141740886,0.099995986,0.876327594,0.580513371,26.93479873,1.428683345,0.86941972,0.576534058,4.579920398,0.24820041
4.205833499,0.151268296,25.01193626,0.148,4.294,5757.735,5478,4610.171,4.138912742,0.101069474,0.913297059,0.569377608,27.04314898,1.387259471,0.906060115,0.56552165,4.594360687,0.245085217
4.20505063,0.034867992,24.3908816,0.035,4.24,8695.406,5482,2111.313,4.161257563,0.088114387,0.640163878,0.607974391,26.21872096,1.611864355,0.634876006,0.603725272,4.485309179,0.25457291
4.206718022,0.030348027,25.05666401,0.032,4.24,9990.187,5486,52.985,4.168149253,0.081051011,0.566943331,0.603203194,26.3503212,1.503484172,0.562556275,0.598925467,4.457684299,0.253587666
4.20589804,0.067831832,25.21498321,0.068,4.256,7447.578,5489,3122.234,4.15159465,0.095594071,0.746060619,0.605867302,27.19668871,1.540404984,0.740125,0.601708738,4.527361194,0.254213736
4.205903397,0.056077426,24.97328133,0.057,4.25,7853.89,5493,2063.313,4.155821464,0.092489836,0.704291556,0.607710099,26.90911087,1.575544203,0.698572037,0.603497204,4.512227466,0.25589386
4.205547624,0.170811053,25.45012361,0.17,4.305,5406.703,5497,4910.703,4.136115531,0.10208884,0.952210393,0.555311506,27.46413864,1.351375425,0.944644883,0.551680312,4.611774063,0.242577051
4.205840809,0.168745103,25.25590872,0.17,4.305,5476.187,5501,5329.922,4.138014308,0.100897443,0.938251832,0.558416292,27.24740379,1.362087773,0.9309334,0.554631342,4.606483225,0.243360368
4.205368812,0.046490736,24.85788244,0.046,4.245,8063.312,5505,1978.609,4.15966122,0.088866459,0.675004368,0.604757713,26.66510216,1.551053971,0.669803466,0.600526792,4.502509185,0.25633606
4.205563395,0.162910356,25.70915629,0.159,4.299,5511.062,5509,5208.219,4.1391106,0.10063769,0.928974195,0.560976694,27.6819278,1.354253445,0.921795817,0.557164992,4.602446713,0.243881217
4.205295634,0.036782347,24.83579332,0.035,4.24,8849.266,5513,1955.453,4.16376499,0.085976471,0.619369952,0.60405114,26.71250276,1.641042512,0.614281458,0.599869132,4.47825103,0.254136127
4.207012127,0.030748247,24.47677461,0.031,4.24,9847.797,5517,957.89,4.169065545,0.081208608,0.557124931,0.597199175,26.1695214,1.639750781,0.552559748,0.593011513,4.454170097,0.251893614
4.206413404,0.0455699,24.77965075,0.045,4.245,8604.437,5521,1406.969,4.164187908,0.084935953,0.627463634,0.601727845,26.54695476,1.584622031,0.622547084,0.597453322,4.482821114,0.254582889
4.20666245,0.031283422,25.015915,0.032,4.24,9587.187,5525,1219.438,4.168219019,0.081855998,0.56894313,0.597969083,26.64918808,1.585953833,0.564459483,0.593713732,4.459254551,0.252683406
4.201196989,-0.004712871,24.91839258,0,0.003,10421.375,5529,384.188,4.171313368,0.078913875,0.522736672,0.592370876,26.58390104,1.648436861,0.518384076,0.588153367,4.268917409,0.910140501
4.20025294,-0.000826453,24.67192047,0,0.003,10695.484,5533,111.735,4.172627059,0.077289378,0.506720086,0.588840006,26.32250986,1.661941192,0.502451367,0.584697621,4.155272345,1.130068274
4.205807308,0.166901047,25.28718646,0.17,4.305,5365.344,5537,5440.203,4.142770831,0.097496762,0.923129037,0.556904294,27.38100942,1.372536817,0.915690732,0.553088938,4.603577573,0.245042131
4.203159698,-0.002322281,24.64816829,0,0.003,10093.656,5541,416.797,4.171882092,0.0780321,0.534041785,0.59006385,26.23966078,1.616651037,0.529729126,0.585904007,4.432438984,0.358892556
4.206340018,0.055197902,25.1747029,0.055,4.25,8052.781,5545,2150,4.163235756,0.085454673,0.655913977,0.598683502,26.96979155,1.557228118,0.650805217,0.594487853,4.496908522,0.255994315
4.205989072,0.046934183,25.2556113,0.046,4.245,8479.391,5549,1661.468,4.165406076,0.083792359,0.624767717,0.598547771,27.16157535,1.622764728,0.619588488,0.594390995,4.483521998,0.255355567
4.206010139,0.138057527,25.7501841,0.136,4.288,5855.578,5552,4485.094,4.146204387,0.095450399,0.874694318,0.574252067,27.57898764,1.452079188,0.867823059,0.570177704,4.583788235,0.249173427
4.20336638,-0.006256671,25.00192162,0,0.003,10103.328,5555,596.735,4.169629013,0.081036459,0.543191313,0.595818912,26.74624866,1.675261832,0.538548315,0.59165405,4.413394319,0.469757413
4.206013835,0.044026884,24.67953197,0.045,4.245,8517.797,5559,2111.141,4.164955948,0.084184217,0.626565361,0.599879463,26.6144905,1.656253866,0.621245885,0.595694191,4.483529296,0.255144859
4.207170573,0.03130891,24.42700684,0.031,4.24,9959.391,5563,847.718,4.171660631,0.078057541,0.53929907,0.5903811,26.11892947,1.658032306,0.534646659,0.586195305,4.448760759,0.251420719
4.205408656,0.035017938,24.45308667,0.034,4.24,9060.281,5567,1662.234,4.168835141,0.080377184,0.585570018,0.594671546,26.23953214,1.642416803,0.580596273,0.590469588,4.46765528,0.253680943
4.205470583,0.089509955,24.70489235,0.091,4.267,6629.797,5571,4143.172,4.156562015,0.089379996,0.767045613,0.58787418,26.79387138,1.534542395,0.760620805,0.583868605,4.542880034,0.254474174
4.205485469,0.04499483,24.48825231,0.047,4.245,8055.203,5575,2690.516,4.165368118,0.083027268,0.645991437,0.595365029,26.41704157,1.628923181,0.640479471,0.59116448,4.492417884,0.254840431
4.206826914,0.032237219,24.2332886,0.031,4.24,9929.703,5579,877.391,4.173165352,0.076139485,0.532722903,0.585932177,25.94779406,1.676137456,0.528060813,0.581893067,4.445676329,0.249592607
4.205529152,0.071376285,24.3701321,0.069,4.256,7158.359,5583,2955.282,4.161801509,0.085329744,0.710354065,0.590862234,26.42875903,1.596353147,0.704363495,0.586743448,4.520098284,0.255263727
4.205619046,0.065724856,24.36206572,0.069,4.256,7178.765,5587,3407.047,4.162402113,0.08468613,0.705787781,0.590382665,26.41346744,1.590512488,0.699875097,0.586256541,4.51725642,0.254259431
4.205702598,0.054056597,24.30908153,0.057,4.25,7855.828,5591,2950.734,4.16617648,0.081786177,0.65143759,0.591728871,26.27853296,1.629610303,0.645846538,0.587674674,4.495315489,0.254332747
4.205076837,0.039600075,24.1828283,0.035,4.24,8721.234,5595,2084.047,4.170288202,0.078413111,0.591930684,0.589605551,26.05651542,1.674724287,0.586805358,0.585519673,4.47039929,0.252370891
4.202208032,-0.001547134,24.02302615,0,0.003,10253.703,5599,479.688,4.175825137,0.072919814,0.50769473,0.578489762,25.70320393,1.683839421,0.503135224,0.574401344,4.372708345,0.590365956
4.20556872,0.061730172,25.04672021,0.058,4.25,7687.281,5602,3118.266,4.167184227,0.079194597,0.664683915,0.591238891,26.72439961,1.567826618,0.658875091,0.587093029,4.502680991,0.256159792
4.206103986,0.080809235,24.96078237,0.079,4.261,7007.813,5604,3743.453,4.157909887,0.090265641,0.727878516,0.593167788,27.29099323,1.673260238,0.721513718,0.589027018,4.523128827,0.253084356
4.205637159,0.012545395,24.43522804,0.012,4.229,10067.688,5607,737.937,4.17471726,0.074446986,0.519876478,0.581762139,26.16415682,1.708736381,0.514964105,0.577710589,4.441028323,0.248682642
4.20508252,0.036127014,24.20612214,0.035,4.24,8878.562,5611,1928.11,4.171102754,0.077527126,0.580503783,0.588331456,26.13882053,1.73393136,0.57500698,0.584282353,4.465290926,0.251704954
4.206193576,0.116958078,24.76148956,0.112,4.278,6172.343,5615,4330.11,4.157761116,0.087296627,0.789299665,0.578024514,26.83364876,1.494849111,0.782681368,0.573959662,4.553134563,0.252763176
4.205750581,0.150455589,25.33068105,0.148,4.294,5486.453,5619,5202.766,4.151620907,0.091274008,0.868366811,0.562756261,27.44525032,1.416375862,0.861164653,0.558898613,4.584268882,0.248447058
4.206685746,0.033172785,24.52094361,0.032,4.24,9633.297,5623,803.157,4.174239704,0.074573604,0.535184909,0.582285936,26.33141616,1.718852062,0.530158558,0.578236428,4.446088511,0.248087951
