,Voltage_measured,Current_measured,Temperature_measured,Current_load,Voltage_load,Time
1305,3.06426659,-0.99650438,10.33005231,1,2.495,5096.032
1306,3.056422379,-0.994482854,10.36202263,1,2.488,5109.344
1307,3.048566517,-0.995666755,10.40593618,1,2.48,5122.657
1308,3.040196128,-0.996264698,10.47255777,1,2.471,5135.969
1309,3.031750773,-0.994495062,10.52779144,1,2.462,5149.25
1310,3.022830759,-0.996374431,10.57161189,1,2.454,5162.641
1311,3.013741457,-0.995377704,10.6378343,1,2.444,5176
1312,3.004637313,-0.994412711,10.66376952,1,2.436,5189.282
1313,2.994942871,-0.996363067,10.70053345,1,2.426,5202.625
1314,2.984874132,-0.995887852,10.73207198,1,2.416,5215.953
1315,2.974364868,-0.995156275,10.76998101,1,2.405,5229.282
1316,2.963421367,-0.996048079,10.86252319,1,2.395,5242.578
1317,2.95222942,-0.997319017,10.95999334,1,2.384,5255.953
1318,2.940757813,-0.995418052,10.98819355,1,2.372,5269.344
1319,2.928634393,-0.994708188,10.99700831,1,2.36,5282.61
1320,2.916048154,-0.995620944,11.07387613,1,2.348,5295.953
1321,2.90299369,-0.994962256,11.13503839,1,2.334,5309.297
1322,2.889468134,-0.997317402,11.19949598,1,2.321,5322.594
1323,2.875351947,-0.998223556,11.24739451,1,2.307,5335.891
1324,2.860517535,-0.995749277,11.32916928,1,2.293,5349.141
1325,2.844905698,-0.996368538,11.36323036,1,2.277,5362.469
1326,2.828791343,-0.996290321,11.40893333,1,2.261,5375.75
1327,2.811522495,-0.995370236,11.47424956,1,2.243,5389.094
1328,2.793669296,-0.9967112,11.5382661,1,2.226,5402.375
1329,2.774546995,-0.995456886,11.56907938,1,2.207,5415.735
1330,2.754500361,-0.996025227,11.62452819,1,2.187,5429.047
1331,2.732778387,-0.996318306,11.53753634,1,2.165,5442.532
1332,2.709229359,-0.995772347,11.32046551,1,2.142,5455.969
1333,2.683395862,-0.996454283,11.19280554,1,2.116,5469.375
1334,2.655279538,-0.995763834,11.0885223,1,2.089,5482.907
1335,2.624563077,-0.997103381,10.97556538,1,2.059,5496.391
1336,2.591146124,-0.996389555,10.86848006,1,2.025,5509.844
1337,2.554869093,-0.996178122,10.79982312,1,1.99,5523.266
1338,2.514750555,-0.993003698,10.64050836,1,1.95,5536.688
1339,2.470709873,-0.995241571,10.5572078,1,1.907,5550.11
1340,2.974854702,-0.005275817,10.55036053,0.0004,0,5563.703
1341,3.078815828,-0.003129867,10.32360155,0.0004,0,5577.282
1342,3.127379336,-0.000745699,10.10982169,0.0002,0,5590.907
1343,4.199568877,-0.000896137,4.553269275,0.0004,0,0
1344,4.198991639,-0.00052487,4.577535866,0.0002,4.215,9.36
1345,4.011482374,-0.995846186,4.609564416,1,3.467,23.375
1346,3.991191748,-0.994926256,4.647661566,1,3.451,36.672
1347,3.976029512,-0.995198951,4.716238177,1,3.439,49.844
1348,3.963183909,-0.995024805,4.7803342,1,3.427,63.125
1349,3.951805574,-0.99458277,4.855945508,1,3.417,76.375
1350,3.941696622,-0.995780852,4.924266648,1,3.409,89.594
1351,3.932480398,-0.996308304,4.999332972,1,3.394,102.782
1352,3.924235455,-0.995730871,5.069141921,1,3.389,116
1353,3.916681392,-0.995578067,5.148270919,1,3.384,129.188
1354,3.909464718,-0.99592826,5.22492502,1,3.379,142.453
1355,3.90282778,-0.995297598,5.288284705,1,3.373,155.672
1356,3.896699703,-0.996845601,5.3407171,1,3.365,168.953
1357,3.891183311,-0.995820822,5.426498428,1,3.353,182.203
1358,3.885784232,-0.996147816,5.489470876,1,3.346,195.407
1359,3.880711124,-0.994594606,5.558120198,1,3.339,208.594
1360,3.875990533,-0.994928504,5.639414775,1,3.333,221.797
1361,3.871678596,-0.995498508,5.708985131,1,3.329,235.032
1362,3.867466006,-0.995745103,5.777782938,1,3.325,248.219
1363,3.863605921,-0.996244743,5.857747092,1,3.321,261.375
1364,3.859866221,-0.996170373,5.905128915,1,3.316,274.578
1365,3.856204558,-0.99527291,5.985151699,1,3.312,287.735
1366,3.85270824,-0.995123981,6.076245228,1,3.308,301.016
1367,3.849510309,-0.996872039,6.131742581,1,3.304,314.235
1368,3.846384881,-0.995020708,6.192168183,1,3.3,327.422
1369,3.84346596,-0.99582494,6.255899342,1,3.294,340.703
1370,3.840539306,-0.99542361,6.310284202,1,3.29,353.907
1371,3.837725548,-0.995553147,6.364018111,1,3.286,367.157
1372,3.835057142,-0.99496838,6.424493469,1,3.28,380.344
1373,3.832255575,-0.995747821,6.485107436,1,3.273,393.547
1374,3.829701305,-0.995024984,6.554672348,1,3.268,406.797
1375,3.827069899,-0.996022356,6.588382532,1,3.265,420
1376,3.824529437,-0.993716997,6.667837701,1,3.261,433.282
1377,3.82201851,-0.994624451,6.724544585,1,3.257,446.453
1378,3.819437888,-0.996225051,6.750460968,1,3.254,459.688
1379,3.817051845,-0.99590621,6.823535476,1,3.251,472.922
1380,3.814352859,-0.995202391,6.885293109,1,3.248,486.11
1381,3.811904014,-0.994483567,6.93944412,1,3.244,499.344
1382,3.80934257,-0.994776724,6.976177589,1,3.24,512.578
1383,3.806631091,-0.996178051,7.041099889,1,3.238,525.86
1384,3.804275703,-0.995316601,7.107285686,1,3.235,539.047
1385,3.801566131,-0.994405732,7.115459062,1,3.232,552.219
1386,3.799046811,-0.996782538,7.182192974,1,3.229,565.407
1387,3.796296636,-0.995450617,7.235772566,1,3.226,578.563
1388,3.793629214,-0.994998427,7.272738,1,3.224,591.735
1389,3.790851401,-0.994858127,7.33776921,1,3.221,604.985
1390,3.788193399,-0.994268515,7.371569471,1,3.218,618.235
1391,3.785397099,-0.996147584,7.420714685,1,3.216,631.407
1392,3.782597767,-0.99663895,7.470110177,1,3.212,644.594
1393,3.77980854,-0.995038363,7.491367097,1,3.208,657.75
1394,3.776941699,-0.995492258,7.530035607,1,3.206,670.938
1395,3.77408231,-0.996836153,7.569290956,1,3.202,684.125
1396,3.771127836,-0.995758354,7.60580033,1,3.2,697.344
1397,3.76829695,-0.996832849,7.640041872,1,3.196,710.61
1398,3.765343664,-0.995391596,7.682172478,1,3.194,723.844
1399,3.762523341,-0.9954478,7.708532802,1,3.19,737.047
1400,3.759682264,-0.995897421,7.734436162,1,3.188,750.297
1401,3.756809435,-0.995949747,7.760813241,1,3.184,763.5
1402,3.754075911,-0.995762515,7.796737469,1,3.182,776.735
1403,3.751438728,-0.997218784,7.812679994,1,3.179,789.969
1404,3.748624132,-0.995287992,7.852106434,1,3.176,803.157
1405,3.745966967,-0.995158398,7.873247137,1,3.173,816.344
1406,3.743332305,-0.996353006,7.889460293,1,3.17,829.516
1407,3.740711419,-0.995392687,7.929248806,1,3.167,842.735
1408,3.738244182,-0.995192405,7.970673075,1,3.164,855.953
1409,3.735733014,-0.99444139,7.996420462,1,3.162,869.157
1410,3.73319264,-0.995878162,8.003561663,1,3.159,882.36
1411,3.73080162,-0.997355959,8.020704086,1,3.156,895.547
1412,3.728596215,-0.994857709,8.037102481,1,3.154,908.813
1413,3.726149805,-0.99711149,8.062622943,1,3.151,921.969
1414,3.723890472,-0.996438747,8.088052757,1,3.148,935.125
1415,3.721588538,-0.995247499,8.114957934,1,3.146,948.344
1416,3.719344454,-0.996753004,8.116726905,1,3.144,961.547
1417,3.717240442,-0.9935741,8.15180456,1,3.142,974.75
1418,3.715009309,-0.995761239,8.156457629,1,3.14,987.922
1419,3.712939211,-0.997710344,8.174740898,1,3.138,1001.094
1420,3.710849301,-0.995643576,8.189716958,1,3.136,1014.266
1421,3.708848872,-0.995279894,8.207336248,1,3.133,1027.438
1422,3.706888477,-0.994141425,8.173942353,1,3.13,1040.61
1423,3.704745614,-0.994888364,7.979180642,1,3.128,1053.766
1424,3.702520648,-0.994066139,7.714505581,1,3.126,1067.016
1425,3.700116278,-0.994406136,7.561072691,1,3.124,1080.203
1426,3.697624228,-0.995488637,7.400655018,1,3.121,1093.422
1427,3.694943813,-0.995307802,7.226632757,1,3.118,1106.672
1428,3.692279337,-0.995830696,7.048309743,1,3.115,1119.891
1429,3.689551993,-0.995296813,6.907760514,1,3.112,1133.125
1430,3.68667582,-0.997216469,6.797259428,1,3.109,1146.344
1431,3.683573004,-0.994815951,6.629167019,1,3.106,1159.485
1432,3.680589804,-0.996703074,6.470307536,1,3.102,1172.75
1433,3.67763055,-0.996277677,6.326464051,1,3.099,1185.907
1434,3.674520267,-0.995944673,6.273722517,1,3.096,1199.125
1435,3.671440194,-0.995431359,6.16113826,1,3.092,1212.328
1436,3.668500307,-0.997104035,6.07089571,1,3.09,1225.547
1437,3.665181983,-0.997531953,5.953612429,1,3.086,1238.766
1438,3.662212247,-0.993936562,5.952129699,1,3.083,1251.938
1439,3.659276273,-0.995590831,6.075015823,1,3.08,1265.203
1440,3.656231563,-0.994039785,6.140027145,1,3.076,1278.422
1441,3.653795418,-0.996275713,6.211837672,1,3.074,1291.625
1442,3.651094506,-0.996107979,6.266661501,1,3.071,1304.875
1443,3.648705064,-0.994753348,6.31853585,1,3.068,1318.125
1444,3.646339884,-0.997289479,6.366176995,1,3.066,1331.282
1445,3.643994904,-0.99699727,6.383712764,1,3.064,1344.516
1446,3.641859486,-0.995694733,6.40799356,1,3.061,1357.782
1447,3.639587137,-0.994629682,6.429243073,1,3.058,1370.985
1448,3.637584894,-0.995065817,6.436510228,1,3.056,1384.188
1449,3.635573349,-0.995240655,6.477288241,1,3.054,1397.453
1450,3.633736855,-0.996141598,6.491871036,1,3.052,1410.672
1451,3.631781646,-0.995309138,6.509425181,1,3.05,1423.891
1452,3.629767687,-0.995526772,6.561016931,1,3.048,1437.078
1453,3.628192897,-0.995859647,6.559365809,1,3.046,1450.235
1454,3.626378066,-0.996482018,6.578901053,1,3.044,1463.375
1455,3.624518431,-0.995066808,6.610900477,1,3.042,1476.625
1456,3.622726605,-0.994228492,6.630237094,1,3.04,1489.828
1457,3.620979418,-0.996070605,6.646691545,1,3.038,1503.063
1458,3.619326487,-0.993866547,6.661502036,1,3.036,1516.297
1459,3.617727281,-0.99611579,6.698180562,1,3.034,1529.516
1460,3.616230618,-0.99645983,6.707159089,1,3.033,1542.703
1461,3.614611708,-0.994307482,6.752838912,1,3.031,1555.953
1462,3.612921933,-0.996408752,6.774145042,1,3.029,1569.188
1463,3.611336785,-0.995055319,6.827633605,1,3.028,1582.391
1464,3.609807035,-0.9932264,6.862990627,1,3.026,1595.547
1465,3.608197894,-0.995865983,6.873512923,1,3.024,1608.719
1466,3.606849268,-0.995847042,6.904610335,1,3.023,1621.86
1467,3.605261348,-0.994005039,6.906893535,1,3.022,1635
1468,3.603949019,-0.995603549,6.959781815,1,3.02,1648.188
1469,3.60220366,-0.994310566,6.967347991,1,3.018,1661.375
1470,3.601020954,-0.995611346,7.008232379,1,3.017,1674.625
1471,3.599394659,-0.9961351,7.037268856,1,3.016,1687.813
1472,3.598022388,-0.99424715,7.04883391,1,3.014,1701.032
1473,3.596558863,-0.995830094,7.098501844,1,3.012,1714.297
1474,3.595275237,-0.997355253,7.116998034,1,3.012,1727.5
1475,3.593985928,-0.996508692,7.159129113,1,3.01,1740.766
1476,3.592704765,-0.995865118,7.18636547,1,3.009,1753.953
1477,3.59118987,-0.994007115,7.214105146,1,3.007,1767.188
1478,3.590055178,-0.995345542,7.245256444,1,3.006,1780.422
1479,3.588432745,-0.996263611,7.272833265,1,3.004,1793.657
1480,3.587214561,-0.994677027,7.286589217,1,3.003,1806.875
1481,3.586049482,-0.994049387,7.315226097,1,3.002,1820.094
1482,3.58474801,-0.995491611,7.334767521,1,3,1833.36
1483,3.583497942,-0.995543179,7.374295617,1,2.999,1846.547
1484,3.582052229,-0.996367088,7.412363788,1,2.998,1859.766
1485,3.580746444,-0.99547531,7.441312626,1,2.997,1872.985
1486,3.57957307,-0.996122113,7.47280165,1,2.995,1886.25
1487,3.578454089,-0.994047561,7.490627478,1,2.994,1899.438
1488,3.577072761,-0.995826492,7.502450448,1,2.993,1912.625
1489,3.575893909,-0.993815966,7.530569358,1,2.991,1925.782
1490,3.574583812,-0.99710019,7.566830408,1,2.99,1938.969
1491,3.573608547,-0.995461732,7.599596648,1,2.989,1952.188
1492,3.572231275,-0.996712816,7.602597971,1,2.987,1965.313
1493,3.571109618,-0.995722883,7.61950843,1,2.986,1978.453
1494,3.570058045,-0.99468331,7.656819259,1,2.985,1991.657
1495,3.568817743,-0.995577014,7.668251262,1,2.983,2004.875
1496,3.567608468,-0.996881242,7.696555102,1,2.982,2018.094
1497,3.566253997,-0.996386158,7.718898425,1,2.981,2031.282
1498,3.564927606,-0.993456937,7.743926286,1,2.98,2044.547
1499,3.563931271,-0.995800771,7.769796675,1,2.979,2057.703
1500,3.56269784,-0.995513242,7.793933751,1,2.977,2070.875
1501,3.561459946,-0.99620001,7.815367878,1,2.976,2084.047
1502,3.560428895,-0.995204498,7.846305298,1,2.975,2097.235
1503,3.559040549,-0.996327625,7.861994026,1,2.974,2110.407
1504,3.558011987,-0.99450539,7.882580203,1,2.973,2123.578
1505,3.556963035,-0.996148748,7.919385481,1,2.971,2136.766
1506,3.555729724,-0.996347023,7.933124994,1,2.971,2149.922
1507,3.554540525,-0.993697344,7.947949118,1,2.969,2163.094
1508,3.553429324,-0.994561737,7.980932584,1,2.968,2176.328
1509,3.552345204,-0.994287501,7.995668172,1,2.967,2189.532
1510,3.551241575,-0.99494986,8.029115656,1,2.965,2202.703
1511,3.550156332,-0.994366602,8.047060719,1,2.965,2215.953
1512,3.548749325,-0.996680064,8.069672026,1,2.963,2229.203
1513,3.547964345,-0.995015623,8.097269477,1,2.962,2242.328
1514,3.54668339,-0.994556226,8.105014978,1,2.961,2255.516
1515,3.545711489,-0.995224942,8.153970883,1,2.959,2268.672
1516,3.544519561,-0.994901269,8.166098373,1,2.958,2281.938
1517,3.543502272,-0.995238271,8.183944459,1,2.957,2295.125
1518,3.542559817,-0.994838507,8.199951194,1,2.956,2308.344
1519,3.541447468,-0.99491011,8.248885046,1,2.955,2321.532
1520,3.540279401,-0.996425925,8.250994164,1,2.953,2334.766
1521,3.5393119,-0.993045625,8.287360599,1,2.953,2348
1522,3.538282011,-0.99611113,8.316527683,1,2.951,2361.266
1523,3.537027052,-0.996531577,8.327401561,1,2.95,2374.438
1524,3.53613577,-0.996758343,8.370470702,1,2.949,2387.688
1525,3.535059806,-0.995767913,8.387077937,1,2.948,2400.907
1526,3.534071864,-0.993797649,8.400213178,1,2.947,2414.063
1527,3.533017084,-0.996276062,8.409279405,1,2.946,2427.235
1528,3.531972874,-0.995366613,8.305582553,1,2.945,2440.438
1529,3.530588523,-0.994105654,8.087916418,1,2.943,2453.625
1530,3.529415529,-0.996858406,7.861095691,1,2.943,2466.797
1531,3.527774123,-0.995705978,7.718843388,1,2.941,2480
1532,3.525855919,-0.994771712,7.539461331,1,2.939,2493.25
1533,3.524219439,-0.995254435,7.371820551,1,2.937,2506.422
1534,3.522114245,-0.99692251,7.274172306,1,2.935,2519.594
1535,3.52002149,-0.995717213,7.114086446,1,2.933,2532.75
1536,3.518000958,-0.995921238,6.982228989,1,2.931,2545.938
1537,3.515756538,-0.993712169,6.889770791,1,2.929,2559.125
1538,3.513484692,-0.995788419,6.803019812,1,2.927,2572.344
1539,3.511269512,-0.996262548,6.710579305,1,2.925,2585.516
1540,3.508982234,-0.995704829,6.567036119,1,2.922,2598.735
1541,3.506551307,-0.994732516,6.508495148,1,2.919,2611.922
1542,3.503980165,-0.994939951,6.452036602,1,2.917,2625.094
1543,3.501761011,-0.99588424,6.512051465,1,2.915,2638.282
1544,3.499427215,-0.993630183,6.643530449,1,2.913,2651.407
1545,3.49757504,-0.996107416,6.687907483,1,2.911,2664.532
1546,3.495806847,-0.997007519,6.777960159,1,2.909,2677.719
1547,3.493626159,-0.996070491,6.854854358,1,2.907,2690.953
1548,3.492177119,-0.994536343,6.887295002,1,2.905,2704.203
1549,3.490534264,-0.995186285,6.954249221,1,2.903,2717.422
1550,3.489075389,-0.996188672,6.967772593,1,2.902,2730.61
1551,3.487631659,-0.99656224,7.015363113,1,2.9,2743.828
1552,3.486047941,-0.995965619,7.027892087,1,2.899,2757.078
1553,3.484746031,-0.993950563,7.068172781,1,2.897,2770.297
1554,3.483374725,-0.995614799,7.092140407,1,2.895,2783.532
1555,3.481991091,-0.994721612,7.09475215,1,2.894,2796.735
1556,3.480849354,-0.996024782,7.135059698,1,2.893,2810.016
1557,3.479559964,-0.994699187,7.175675459,1,2.891,2823.188
1558,3.478231111,-0.997006154,7.212641753,1,2.891,2836.453
1559,3.477086077,-0.994923042,7.224755792,1,2.889,2849.657
1560,3.475845077,-0.995241402,7.24492367,1,2.888,2862.86
1561,3.474655641,-0.995281471,7.294027482,1,2.887,2876.11
1562,3.473670259,-0.995773138,7.330758981,1,2.885,2889.328
1563,3.472599147,-0.996187135,7.362997917,1,2.885,2902.547
1564,3.471588551,-0.994368384,7.382025914,1,2.883,2915.766
1565,3.470375879,-0.995608883,7.397096556,1,2.882,2929.032
1566,3.469226802,-0.99470968,7.441811098,1,2.881,2942.25
1567,3.468227931,-0.996981264,7.468043495,1,2.88,2955.422
1568,3.46737473,-0.996562005,7.486256253,1,2.879,2968.719
1569,3.466227083,-0.995972764,7.523073595,1,2.877,2981.875
1570,3.465235034,-0.993282086,7.569176594,1,2.876,2995.125
1571,3.464090501,-0.99575606,7.572338859,1,2.875,3008.36
1572,3.463170126,-0.99573899,7.622277427,1,2.875,3021.61
1573,3.462092583,-0.994528501,7.657421808,1,2.873,3034.782
1574,3.461208409,-0.996141917,7.678782618,1,2.872,3048
1575,3.460271376,-0.99513883,7.707233897,1,2.871,3061.25
1576,3.459203567,-0.993970168,7.732882927,1,2.87,3074.453
1577,3.458239891,-0.995408731,7.786405411,1,2.869,3087.735
1578,3.457313737,-0.995071916,7.841642486,1,2.867,3100.938
1579,3.456314198,-0.995651935,7.867117061,1,2.865,3114.188
1580,3.455391619,-0.995102225,7.875875998,1,2.865,3127.391
1581,3.454446818,-0.993005851,7.904068561,1,2.863,3140.594
1582,3.453464652,-0.995360798,7.945986251,1,2.862,3153.875
1583,3.452665269,-0.994452828,8.009206383,1,2.861,3167.063
1584,3.451589044,-0.995351522,8.019362099,1,2.86,3180.282
1585,3.450701556,-0.996485989,8.027582136,1,2.859,3193.485
1586,3.449821211,-0.996241661,8.070906118,1,2.858,3206.657
1587,3.448801509,-0.995238985,8.107315511,1,2.857,3219.828
1588,3.44792823,-0.994051137,8.122779376,1,2.855,3233.047
1589,3.446858265,-0.996038364,8.155047057,1,2.855,3246.266
1590,3.445850836,-0.994865375,8.173531618,1,2.853,3259.485
1591,3.444895397,-0.996084048,8.200815711,1,2.852,3272.688
1592,3.443964514,-0.995549386,8.263193756,1,2.851,3285.907
1593,3.443051517,-0.995123936,8.277547687,1,2.851,3299.11
1594,3.442131919,-0.995657295,8.279206928,1,2.849,3312.328
1595,3.44088021,-0.996414865,8.326292495,1,2.848,3325.594
1596,3.439993966,-0.996533146,8.348692487,1,2.847,3338.782
1597,3.439065729,-0.994369708,8.39957953,1,2.846,3351.969
1598,3.438134271,-0.995987723,8.421815505,1,2.845,3365.157
1599,3.43710776,-0.995564464,8.44830045,1,2.843,3378.328
1600,3.436056354,-0.995184452,8.475330861,1,2.843,3391.532
1601,3.434868679,-0.994366623,8.503041678,1,2.841,3404.766
1602,3.433944739,-0.995484288,8.527479134,1,2.841,3417.969
1603,3.43281709,-0.993444559,8.536433465,1,2.839,3431.188
1604,3.431794787,-0.996212709,8.578080337,1,2.838,3444.422
1605,3.430429447,-0.994141772,8.636864962,1,2.837,3457.641
1606,3.429548532,-0.994406722,8.644956917,1,2.836,3470.875
1607,3.428575967,-0.99506747,8.673468909,1,2.835,3484.094
1608,3.427295416,-0.996512032,8.709379107,1,2.833,3497.344
1609,3.426198867,-0.993851834,8.721214089,1,2.833,3510.563
1610,3.42520113,-0.995458799,8.732622145,1,2.831,3523.75
1611,3.423911275,-0.994656716,8.769085707,1,2.83,3537
1612,3.4228495,-0.994656336,8.775924826,1,2.829,3550.203
1613,3.421592225,-0.994033689,8.792714211,1,2.827,3563.422
1614,3.420565076,-0.995748146,8.844155257,1,2.826,3576.657
1615,3.41935005,-0.995917571,8.85337284,1,2.824,3589.813
1616,3.417955875,-0.996798157,8.891163187,1,2.823,3603.157
1617,3.416851657,-0.995130251,8.895911653,1,2.821,3616.547
1618,3.415627722,-0.997348259,8.944120272,1,2.819,3629.907
1619,3.414442573,-0.994943392,8.969593874,1,2.818,3643.328
1620,3.413150128,-0.996161834,9.000462281,1,2.817,3656.719
1621,3.411970397,-0.995866837,9.028801349,1,2.815,3670.188
1622,3.410683125,-0.994746406,9.072426031,1,2.814,3683.5
1623,3.409439565,-0.995683223,9.083365249,1,2.813,3696.813
1624,3.40803857,-0.994550352,9.111931713,1,2.811,3710.172
1625,3.406663831,-0.994662318,9.119644306,1,2.81,3723.516
1626,3.405371873,-0.996202535,9.16039533,1,2.808,3736.86
1627,3.404077103,-0.996908646,9.192386068,1,2.806,3750.172
1628,3.402829474,-0.996033725,9.21895169,1,2.805,3763.5
1629,3.401553613,-0.997818577,9.244774667,1,2.803,3776.813
1630,3.400210949,-0.995017081,9.198257615,1,2.802,3790.125
1631,3.398644313,-0.995765214,9.010633096,1,2.8,3803.5
1632,3.396751263,-0.994980623,8.813868082,1,2.798,3816.938
1633,3.394664578,-0.996835266,8.653896202,1,2.796,3830.282
1634,3.392431822,-0.995508445,8.513169091,1,2.793,3843.625
1635,3.389737666,-0.993862686,8.337997665,1,2.791,3856.985
1636,3.387024311,-0.995460197,8.203873017,1,2.789,3870.391
1637,3.384249708,-0.996437016,8.090704768,1,2.785,3883.75
1638,3.381236339,-0.995179772,7.99575122,1,2.783,3897.047
1639,3.378057151,-0.996610184,7.87813102,1,2.779,3910.422
1640,3.37486892,-0.99582805,7.661711695,1,2.776,3923.828
1641,3.371317633,-0.996487657,7.625849302,1,2.773,3937.235
1642,3.367848341,-0.995447986,7.539337284,1,2.769,3950.641
1643,3.364227356,-0.995950189,7.390399959,1,2.766,3964.016
1644,3.360657931,-0.996068184,7.346901752,1,2.762,3977.5
1645,3.35651472,-0.995562902,7.240848596,1,2.757,3990.907
1646,3.352756004,-0.994327429,7.386881438,1,2.754,4004.313
1647,3.349367261,-0.997420638,7.534182301,1,2.75,4017.688
1648,3.345910205,-0.994363744,7.575228488,1,2.747,4031.125
1649,3.343125582,-0.995605358,7.677180143,1,2.744,4044.578
1650,3.339796035,-0.996073707,7.760978519,1,2.741,4058
1651,3.337028314,-0.994390172,7.829861339,1,2.737,4071.407
1652,3.334099324,-0.994835089,7.854033224,1,2.735,4084.797
1653,3.331376608,-0.994912843,7.899573459,1,2.731,4098.157
1654,3.328844383,-0.995914037,7.925887672,1,2.729,4111.563
1655,3.326269075,-0.99530415,7.988655355,1,2.726,4124.953
1656,3.323441585,-0.995879637,8.025893168,1,2.723,4138.344
1657,3.321249413,-0.996100589,8.038639417,1,2.721,4151.735
1658,3.318575423,-0.994647471,8.085808122,1,2.719,4165.25
1659,3.316249038,-0.996370081,8.113373672,1,2.716,4178.641
1660,3.313637282,-0.9976372,8.16032108,1,2.713,4192.047
1661,3.311206827,-0.996606128,8.16998143,1,2.711,4205.407
1662,3.30854335,-0.995198606,8.213226323,1,2.708,4218.86
1663,3.306242783,-0.994866556,8.273085413,1,2.706,4232.25
1664,3.303761219,-0.995101376,8.304946067,1,2.703,4245.578
1665,3.301370356,-0.996460223,8.326847844,1,2.7,4258.985
1666,3.298706113,-0.995683206,8.38537028,1,2.698,4272.328
1667,3.296357372,-0.995507273,8.4032897,1,2.695,4285.657
1668,3.293960629,-0.995759737,8.447631991,1,2.693,4298.985
1669,3.291396196,-0.995499814,8.511437601,1,2.69,4312.344
1670,3.288984522,-0.998279926,8.536438596,1,2.687,4325.766
1671,3.286361076,-0.995699879,8.57347705,1,2.683,4339.125
1672,3.283656149,-0.995906159,8.646434785,1,2.681,4352.438
1673,3.281402147,-0.997450349,8.669833558,1,2.679,4365.813
1674,3.278731229,-0.993897109,8.71142096,1,2.676,4379.172
1675,3.276037572,-0.99644068,8.752055349,1,2.673,4392.5
1676,3.273483047,-0.996535612,8.791035705,1,2.67,4405.828
1677,3.27083121,-0.995395487,8.839886736,1,2.667,4419.235
1678,3.268086814,-0.994973657,8.887734016,1,2.665,4432.563
1679,3.265247832,-0.995532042,8.923928944,1,2.662,4445.922
1680,3.262687779,-0.994222236,8.952036341,1,2.659,4459.282
1681,3.259497227,-0.995863533,8.981095912,1,2.656,4472.672
1682,3.256778619,-0.995502344,9.049375355,1,2.653,4486.016
1683,3.253850435,-0.994288837,9.075718714,1,2.65,4499.391
1684,3.25094196,-0.995227148,9.132845185,1,2.647,4512.75
1685,3.247952199,-0.996356877,9.15523218,1,2.644,4526.141
1686,3.245027371,-0.995711371,9.201646143,1,2.64,4539.563
1687,3.241728483,-0.995635674,9.243702237,1,2.637,4552.875
1688,3.238635285,-0.995926939,9.275169084,1,2.635,4566.235
1689,3.235447582,-0.994698404,9.309440678,1,2.632,4579.594
1690,3.232289116,-0.995120835,9.362307449,1,2.628,4593
1691,3.228912414,-0.996821989,9.399176825,1,2.626,4606.391
1692,3.225324278,-0.995366346,9.426666449,1,2.623,4619.688
1693,3.221963924,-0.995196979,9.480809085,1,2.62,4633.047
1694,3.218398644,-0.995221156,9.526807271,1,2.616,4646.391
1695,3.214862117,-0.995774097,9.555151804,1,2.611,4659.719
1696,3.211225656,-0.996470207,9.610192405,1,2.608,4673.11
1697,3.207504273,-0.995123219,9.650833647,1,2.604,4686.453
1698,3.203519339,-0.994568819,9.669813322,1,2.6,4699.813
1699,3.199771444,-0.99557886,9.686556312,1,2.596,4713.141
1700,3.19577626,-0.997118153,9.74946862,1,2.592,4726.485
1701,3.1916136,-0.995857092,9.805447982,1,2.589,4739.797
1702,3.187442439,-0.99714631,9.816295899,1,2.585,4753.188
1703,3.18300233,-0.996618572,9.843282985,1,2.581,4766.578
1704,3.178571497,-0.995592063,9.904468259,1,2.577,4779.953
1705,3.174067323,-0.99516831,9.913137468,1,2.572,4793.313
1706,3.169496678,-0.995088934,9.98140049,1,2.568,4806.75
1707,3.164816931,-0.995318111,9.99318762,1,2.563,4820.047
1708,3.159776856,-0.995000983,10.05960835,1,2.558,4833.375
1709,3.154881528,-0.995271408,10.07115345,1,2.553,4846.703
1710,3.149601446,-0.995061658,10.13795773,1,2.547,4860.078
1711,3.144210682,-0.996509128,10.16321714,1,2.542,4873.438
1712,3.138779643,-0.996096906,10.20454971,1,2.536,4886.797
1713,3.133134774,-0.997184451,10.25043202,1,2.53,4900.157
1714,3.127562678,-0.995519922,10.29203257,1,2.525,4913.422
1715,3.121509623,-0.995323902,10.31399052,1,2.519,4926.75
1716,3.115444099,-0.994478547,10.34811313,1,2.512,4940.047
1717,3.109067193,-0.995702958,10.42037191,1,2.506,4953.438
1718,3.102724257,-0.995130595,10.45666553,1,2.5,4966.86
1719,3.0958844,-0.995695408,10.52410733,1,2.492,4980.235
1720,3.08911057,-0.995869314,10.56691334,1,2.486,4993.625
1721,3.082238019,-0.996002914,10.5739772,1,2.479,5006.922
1722,3.074913494,-0.994605813,10.63684248,1,2.471,5020.282
1723,3.067475564,-0.994899951,10.665137,1,2.464,5033.688
1724,3.059842395,-0.996304769,10.70708656,1,2.456,5047
1725,3.051861667,-0.995477521,10.74870264,1,2.448,5060.313
1726,3.043801004,-0.996938028,10.81481329,1,2.44,5073.641
1727,3.035292148,-0.996152293,10.87713982,1,2.431,5086.953
1728,3.026604932,-0.995861153,10.92354239,1,2.422,5100.36
1729,3.017444585,-0.99622937,10.98045113,1,2.413,5113.782
1730,3.00801769,-0.995048134,11.02240456,1,2.404,5127.172
